Schooling,Year, thinness  1-19 years, thinness 5-9 years,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles ,Income composition of resources,under-five deaths ,Polio,Total expenditure,Population, HIV/AIDS,GDP,Life
14.9,2007,2.2,2.3,226,1,14.22,464.077513,91,1,0.739,1,9,6.44,956953,0.1,4735.484827,69.8
14.6,2006,2.2,2.4,243,1,12.6,364.426052,98,149,0.723,1,97,6.34,964924,0.1,3848.215966,68.9
14.4,2005,2.3,2.5,252,1,11.01,45.65007798,99,1,0.713,1,98,6.89,9663915,0.1,3126.71767,68.1
14.1,2004,2.4,2.5,247,1,12.05,42.33443901,99,2,0.703,1,99,6.59,973146,0.1,2378.33927,68.2
13.9,2003,2.5,2.6,253,1,11.17,23.83578594,56,21,0.695,1,53,6.59,9796749,0.1,1819.525644,67.7
13.6,2002,2.5,2.7,262,1,12.23,145.4233629,99,14,0.687,1,99,6.47,9865548,0.1,1479.383142,67.2
13.3,2001,2.6,2.7,254,1,10.74,14.06141699,93,45,0.681,1,99,6.62,9928549,0.1,1244.373185,67.7
13.1,2000,2.7,2.8,247,1,12.98,24.24947846,7,21,0.675,1,99,6.13,997961,0.1,1276.28834,68
16.6,2015,1,1,74,0,,0,98,47,0.895,1,99,,11274196,0.1,4356.875,81.1
16.3,2014,1,1,76,0,12.6,7163.348923,98,70,0.89,1,99,1.59,112957,0.1,47439.39684,89
16.3,2013,1,0.9,77,0,11.77,702.359357,98,39,0.889,1,99,1.57,11182817,0.1,4651.38647,87
16.2,2012,0.9,0.9,78,0,10.08,664.4738975,98,109,0.886,1,99,1.54,11128246,0.1,4474.5717,83
16.1,2011,0.9,0.9,8,0,10.11,713.5297354,97,576,0.884,1,98,1.42,1147744,0.1,4772.77415,83
15.9,2010,0.9,0.9,81,0,10.22,665.7356115,97,40,0.878,1,98,1.17,1895586,0.1,4438.23741,80
15.8,2009,0.9,0.9,85,0,10.05,671.9376566,97,33,0.876,1,98,1.39,1796493,0.1,4488.5615,79.8
15.8,2008,0.8,0.8,87,0,10.47,7191.051507,98,98,0.874,1,99,9.6,179973,0.1,48424.58927,79.5
15.8,2007,0.8,0.8,86,0,10.25,640.3560918,94,64,0.871,1,99,9.25,16257,0.1,4443.83131,79.5
15.7,2006,0.8,0.8,85,0,10.98,5579.199083,94,15,0.865,1,99,9.17,1547958,0.1,38852.3613,79.4
15.7,2005,0.8,0.8,89,0,12.27,5068.214488,77,26,0.861,1,97,9.24,1478617,0.1,36967.28292,78.9
18.8,2004,0.8,0.8,91,1,12.05,5160.508378,64,61,0.88,1,96,9.32,1421137,0.1,35589.71295,78.8
18.6,2003,0.8,0.8,95,0,11.28,507.306164,64,44,0.878,1,96,9.3,1376133,0.1,3743.95693,78.3
18.8,2002,0.8,0.8,99,1,11.29,320.3177664,6,0,0.875,1,96,8.46,1332785,0.1,2552.3328,78
18.2,2001,0.8,0.8,1,1,11.01,2943.375396,6,83,0.873,1,96,8.29,128657,0.1,23121.56635,78
18,2000,0.8,0.8,11,1,11.21,287.2084529,6,0,0.869,1,96,8.12,125125,0.1,2327.4591,77.6
12.8,2015,3.5,3.4,175,0,,0,94,0,0.706,0,94,,359288,0.2,4849.997495,71
12.8,2014,3.4,3.4,177,0,6.58,670.0920883,95,0,0.705,0,95,5.79,351694,0.2,4852.223666,70
12.9,2013,3.4,3.4,18,0,6.56,629.2018591,95,0,0.706,0,95,5.79,344181,0.2,4688.538443,69.8
12.5,2012,3.5,3.4,189,0,6.66,582.8027185,98,0,0.702,0,98,5.45,33671,0.1,4673.63848,69.4
12.4,2011,3.5,3.4,188,0,6.64,605.6286892,95,0,0.7,0,95,5.61,329192,0.5,4516.24675,69.4
12.4,2010,3.5,3.4,186,0,6.76,569.9527122,96,0,0.7,0,96,5.85,32168,0.2,4344.15177,69.5
12.7,2009,3.5,3.4,184,0,6.85,549.8096097,97,0,0.7,0,98,5.81,313929,0.3,4258.788611,69.5
12.8,2008,3.5,3.4,181,0,7.22,51.25232422,94,0,0.699,0,94,5.9,36165,0.1,447.22796,69.6
12.8,2007,3.5,3.5,181,0,7.24,69.63051047,96,0,0.7,0,97,4.76,29847,0.6,4324.876427,69.6
12.3,2006,3.6,3.5,184,0,6.48,387.3324928,98,0,0.692,0,98,4.4,29747,0.6,4187.3783,69.4
12.8,2005,3.6,3.5,191,0,6.25,365.799896,96,0,0.695,0,96,4.45,283277,0.8,3933.332215,69
12.5,2004,3.6,3.5,197,0,6.2,325.6807462,97,0,0.691,0,97,4.39,27689,0.8,3831.53819,68.7
12.2,2003,3.6,3.6,21,0,5.67,312.7995946,96,0,0.684,0,95,4.53,26913,1.5,3679.99523,68.4
11.9,2002,3.7,3.6,199,0,4.99,262.8299189,97,0,0.678,0,93,4.38,26226,0.1,3556.561825,68.5
11.8,2001,3.7,3.7,21,0,4.9,251.6586929,96,0,0.677,0,96,4.5,254984,0.4,3419.275719,68.2
11.7,2000,3.8,3.7,196,0,4.79,219.0239836,76,0,0.668,0,91,3.98,247315,0.3,3364.423711,68.3
10.7,2015,6.9,6.8,249,25,,0,82,55,0.481,39,78,,1575952,1,783.94791,60
10.7,2014,7.1,6.9,252,25,0.01,90.12206791,78,786,0.475,39,74,4.59,1286712,1.1,943.686575,59.7
10.3,2013,7.2,7.1,251,25,0.01,87.4080423,77,637,0.466,39,73,4.59,14451,1.2,915.2674586,59.5
10,2012,7.4,7.3,251,25,0.01,9.80407467,8,288,0.458,39,8,4.86,972916,1.3,837.9551,59.3
9.8,2011,7.6,7.5,251,25,1.4,110.2633619,75,426,0.454,39,77,5.37,94682,1.4,825.9427854,59.1
9.5,2010,7.8,7.6,254,25,1.33,94.25737917,76,392,0.451,39,77,4.95,9199259,1.4,757.695974,58.7
9.3,2009,7.9,7.8,259,25,1.16,71.01399249,79,1461,0.448,39,8,4.46,894476,1.6,793.45243,58.4
9.1,2008,8.1,8,278,25,1.28,7.615430126,75,928,0.444,39,77,4.2,8696916,1.8,82.1513498,57.6
8.9,2007,8.3,8.2,283,25,1.12,7.49281752,82,341,0.438,39,82,4.55,8454791,2,76.535419,57.1
8.7,2006,8.5,8.4,284,25,1.19,75.91429496,74,176,0.434,39,76,4.75,8216896,2,625.8392,56.8
8.5,2005,8.7,8.6,285,25,1.13,7.106997355,7,210,0.43,39,73,4.73,7982225,2.1,61.799977,56.5
8.1,2004,8.9,8.8,285,25,1.15,10.73628066,75,262,0.423,39,74,4.56,7754,2.1,583.493514,56.1
7.7,2003,9.1,9,285,25,1.35,8.931827297,73,217,0.416,40,75,4.63,752555,2.1,519.2922847,55.8
7.3,2002,9.3,9.2,283,25,1.23,40.48815233,15,1588,0.407,40,76,4.27,7295394,2.1,418.6985763,55.6
6.6,2001,9.5,9.4,281,25,1.29,45.33476384,,5859,0.395,40,77,4.69,776733,2.1,378.73654,55.5
6.4,2000,9.7,9.6,279,25,1.34,37.38182018,,4244,0.389,40,78,4.34,6865951,2,374.1923942,55.4
12.5,2015,15.4,16,211,0,,0,99,11,0.604,0,98,,787386,0.5,2613.645177,69.8
12.5,2014,15.7,16.2,216,0,0.01,209.3921344,99,0,0.596,1,98,3.57,776448,0.5,2522.7968,69.4
12.6,2013,15.9,16.5,219,0,0.01,19.79057439,97,0,0.589,1,97,3.83,764961,0.6,235.882889,69.1
12.3,2012,16.1,16.7,223,0,0.01,188.7373664,97,1,0.581,1,97,3.7,752967,0.6,2422.816,68.7
11.9,2011,16.3,17,225,0,0.23,289.8524057,95,10,0.572,1,95,4.73,7451,0.5,2458.45976,68.3
11.4,2010,16.6,17.3,228,1,0.28,244.0391949,91,21,0,1,92,5.17,727641,0.5,2178.921383,67.9
10.9,2009,16.8,17.5,232,1,0.17,27.48907048,93,6,0,1,93,6.3,714458,0.4,177.234497,67.4
10.5,2008,17.1,17.8,234,1,0.21,302.667579,96,7,0,1,96,6.58,795,0.4,1795.18137,67
10.1,2007,17.3,18.1,238,1,0.16,283.806236,95,11,0,1,93,5.88,686958,0.3,1741.142552,66.5
9.6,2006,17.5,18.3,245,1,0.29,169.2023968,95,2,0,1,96,5.27,672228,0.3,1335.45696,65.8
9.2,2005,17.8,18.6,254,1,0.73,145.5965445,95,11,0,1,95,5.28,656639,0.3,1247.61392,65
8.8,2004,18,18.8,263,1,0.96,2.586698228,89,3,0,1,9,4.41,64282,0.3,197.45788,64.2
8.4,2003,18.3,19.1,273,1,0.52,19.15664091,95,0,0,1,96,4.9,623434,0.2,997.7417141,63.3
8,2002,18.6,19.4,282,1,0.29,151.9755193,83,27,0,1,89,7.75,66399,0.1,885.6382245,62.5
7.6,2001,18.9,19.6,29,1,0.14,8.574029812,89,756,0,1,88,5.91,5896,0.1,87.9387673,61.7
7.3,2000,19.2,19.9,312,1,0.17,93.35872844,98,418,0,1,98,6.91,573416,0.1,765.8632358,62
13.8,2015,1.2,1.1,186,8,,0,99,0,0.671,10,99,,,0.1,,77
13.8,2014,1.2,1.1,189,8,3.62,0,98,0,0.666,10,99,6.33,,0.1,,74
13.8,2013,1.2,1.1,192,8,3.78,0,94,0,0.661,10,95,5.96,,0.1,,71
13.8,2012,1.2,1.1,194,8,3.89,0,93,0,0.655,11,93,5.56,,0.1,,69.8
13.8,2011,1.2,1.1,198,9,3.93,0,95,0,0.649,11,95,5.49,,0.2,,69.3
13.8,2010,1.2,1.1,22,9,3.95,0,91,0,0.643,12,9,5.44,,0.2,,68.7
13.8,2009,1.2,1.1,27,10,3.87,0,93,0,0.636,12,92,5.76,,0.2,,68
14,2008,1.3,1.1,211,10,3.77,0,88,0,0.632,13,87,5,,0.2,,67.4
14.1,2007,1.3,1.2,216,11,3.47,0,84,0,0.626,14,85,4.96,,0.2,,66.8
14.3,2006,1.3,1.2,219,11,3.23,0,83,0,0.625,15,82,5.19,,0.2,,66.2
14.4,2005,1.3,1.2,222,12,2.86,0,85,0,0.622,16,84,5.67,,0.2,,65.7
14.6,2004,1.4,1.2,226,12,2.66,0,84,0,0.62,16,84,5.22,,0.2,,65.1
14.4,2003,1.4,1.3,23,13,2.37,0,8,0,0.617,17,82,5.3,,0.2,,64.5
14,2002,1.4,1.3,234,14,2.26,0,77,0,0.61,18,76,6.53,,0.1,,63.9
13.7,2001,1.5,1.4,238,14,2.2,0,77,0,0.607,19,71,6.31,,0.1,,63.3
13.3,2000,1.5,1.4,243,15,2.32,0,77,122,0.6,20,74,5.67,,0.1,,62.6
14.2,2015,2.3,2.3,88,0,,0,82,1677,0.747,0,74,,3535961,0.1,4574.9787,77.4
14.2,2014,2.4,2.4,89,0,4.03,732.8662491,89,3000,0.742,0,86,9.57,35662,0.1,5193.94932,77.2
14.2,2013,2.4,2.4,9,0,4.12,75.61062911,91,0,0.735,0,87,9.46,364999,0.1,535.86555,77
13.9,2012,2.5,2.5,92,0,4.61,693.8226461,92,22,0.728,0,87,9.94,36482,0.1,4716.673325,76.8
13.4,2011,2.6,2.5,92,0,4.64,7.959131146,88,10,0.711,0,89,9.71,3688865,0.1,55.156834,76.9
13.3,2010,2.6,2.6,94,0,4.54,630.3883564,89,45,0.717,0,9,9.58,372284,0.1,4611.47298,76.4
13.3,2009,2.7,2.7,97,0,4.75,645.021302,9,22,0.716,0,9,9.64,3746561,0.1,4697.89732,76.1
13.1,2008,2.8,2.7,98,0,5.13,66.04635027,88,8,0.71,0,92,8.58,3763599,0.1,575.31664,76
12.9,2007,2.8,2.8,16,0,5.16,8.240355867,94,166,0.703,0,95,8.37,3774,0.1,418.292176,75.4
12.7,2006,2.9,2.8,1,0,4.82,38.25414065,9,17,0.697,0,91,8.28,3779468,0.1,344.321698,75.7
12.5,2005,2.9,2.9,12,0,4.56,45.71354264,93,23,0,0,95,8.5,378153,0.1,2968.41186,75
12.3,2004,3,3,99,0,4.25,3.479918859,36,28,0,0,87,9.4,3781287,0.1,265.642661,75.5
12.1,2003,3,3,12,0,4.14,39.86518043,,18,0,0,87,7.94,3779247,0.1,2214.732246,75.2
11.9,2002,3.1,3.1,11,0,3.84,151.1399301,,28,0,0,86,7.1,377587,0.1,1761.537647,75.4
11.6,2001,3.2,3.2,113,0,3.85,143.2947487,,0,0,0,92,7.16,3771284,0.1,1524.41222,74.9
0,2000,3.3,3.2,116,0,3.64,165.6168642,,43,0,0,87,7.9,376676,0.1,1461.7552,74.6
12.6,2015,6.4,6.1,256,2,,0,95,0,0.698,2,96,,229197,2.2,6532.651,65.7
12.6,2014,6.7,6.4,268,2,0.01,662.802194,95,1,0.697,2,96,5.41,2168573,2.3,7497.762376,65.1
12.6,2013,7,6.7,286,2,0.01,1.117811275,95,1,0.693,2,96,5.84,212857,2.8,77.625783,64.2
12.5,2012,7.3,7,3,2,0.01,12.83447357,95,7,0.687,3,96,6.27,289315,4.4,729.231453,63.4
12.4,2011,7.7,7.4,325,2,5.76,668.9562854,95,8,0.678,3,96,5.25,251339,5.5,7645.21469,62.2
12.3,2010,8,7.8,349,2,5.99,547.0386679,95,853,0.669,3,96,5.64,214866,6.2,6346.15624,61.1
12.2,2009,8.4,8.2,393,2,5.01,426.7855662,94,184,0.661,3,96,6.39,1979882,9,5185.729845,59.2
12.1,2008,8.8,8.6,427,2,6.56,476.8625872,94,0,0.646,3,96,5.55,1946351,12.7,5623.379566,57.5
12.1,2007,9.2,9,436,2,6.21,512.5887995,93,1,0.63,3,96,4.71,1914414,13.4,5714.47937,56.9
11.9,2006,9.6,9.4,491,2,6.45,76.31867911,93,6,0.61,3,96,4.93,1884238,14.4,5374.554867,54.8
11.9,2005,1,9.9,566,2,6.37,629.8425643,92,5,0.593,3,96,5.62,1855852,20.6,5351.253732,51.7
11.8,2004,1.5,1.4,652,2,4.9,469.5823898,91,1,0.58,4,96,5.56,182933,28.4,4896.583835,48.1
11.8,2003,1.9,1.8,693,2,5.51,299.3671252,9,59,0.567,4,96,4.65,184339,31.9,4163.6596,46.4
11.9,2002,11.4,11.3,699,2,6.41,6.3300072,88,7,0.558,4,97,6.47,1779953,34.6,355.618382,46
11.8,2001,11.8,11.8,679,2,5.48,306.9527349,87,1,0.56,4,97,5.73,1754935,37.2,3128.97793,46.7
11.7,2000,12.3,12.2,647,2,5.37,250.8916484,86,2672,0.559,4,97,4.64,172834,38.8,3349.68823,47.8
15.2,2015,2.7,2.6,142,42,,0,96,214,0.754,47,98,,2596218,0.1,8757.2622,75
15.2,2014,2.7,2.7,144,44,7.32,83.16465362,96,876,0.747,49,96,8.32,24213133,0.1,1226.61731,74.8
14.2,2013,2.8,2.7,146,46,7.24,916.270845,96,220,0.734,52,96,8.48,2248632,0.1,12216.9446,74.7
14.2,2012,2.8,2.8,148,49,7.55,843.1946259,96,2,0.73,54,96,8.26,256983,0.1,12291.46685,74.5
14,2011,2.9,2.8,152,51,7.58,1084.999766,98,43,0.724,57,98,8.9,198686688,0.1,13167.47289,74.1
13.8,2010,2.9,2.9,154,54,7.52,1111.191325,96,68,0.716,61,99,8.27,196796269,0.1,11224.1548,73.8
13.8,2009,3,2.9,157,57,7.33,564.5233902,99,0,0.714,64,99,8.65,194895996,0.1,8553.3847,73.6
13.3,2008,3,3,158,61,7.21,526.3780636,96,0,0.704,68,99,8.24,19297929,0.1,8787.61375,73.4
13.5,2007,3.1,3,159,65,7.19,394.9321299,99,0,0.7,73,99,8.28,19126637,0.1,7313.557962,73.3
13.8,2006,3.1,3.1,161,70,7.1,30.30374691,99,57,0.698,79,99,8.36,18912412,0.1,586.145975,73
13.8,2005,3.2,3.1,163,75,6.97,23.76370075,98,6,0.694,85,99,8.27,186917361,0.1,477.182746,72.7
14,2004,3.2,3.2,17,81,6.85,186.6090485,96,0,0.695,93,99,7.7,184738458,0.1,3623.47667,72
14.8,2003,3.3,3.3,172,88,6.95,15.85781237,97,2,0.699,100,99,6.94,182482149,0.1,359.587582,71.8
14.6,2002,3.3,3.3,176,95,7,140.9824766,92,1,0.692,109,99,7.13,1815121,0.1,2819.649531,71.4
14.3,2001,3.4,3.4,179,103,7.13,149.4802091,91,1,0.685,118,99,7.19,1777567,0.1,3146.95177,71
14.1,2000,3.4,3.4,183,111,7.26,179.4777293,94,36,0.677,127,99,7.3,175287587,0.1,3739.11936,75
14.9,2015,5.7,5.1,78,0,,0,99,4,0.864,0,99,,,0.1,3967.8951,77.7
15,2014,5.7,5.2,8,0,0.01,269.1432784,99,1,0.863,0,99,2.65,,0.1,4159.8652,77.6
14.9,2013,5.8,5.2,84,0,0.01,2845.306444,98,0,0.86,0,99,2.61,,0.1,44597.27968,77.1
14.4,2012,5.8,5.3,79,0,0.01,3192.634413,99,1,0.852,0,99,2.3,,0.1,47651.2599,78.3
14.1,2011,5.9,5.4,79,0,0.97,295.7730171,93,4,0.846,0,99,2.25,,0.1,4717.273,77.4
14.2,2010,5.9,5.4,79,0,0.88,2218.364226,96,0,0.845,0,99,2.73,,0.1,35268.1117,76.9
14.1,2009,6,5.5,88,0,0.25,1873.686852,96,2,0.841,0,99,2.85,,0.1,27965.4754,76.8
14.2,2008,6.1,5.6,84,0,0.67,2538.941033,96,3,0.84,0,97,2.23,,0.1,37951.286,77.2
14.3,2007,6.2,5.7,1,0,0.85,2048.557422,97,0,0.84,0,95,2.32,,0.1,32672.36717,76
14.3,2006,6.3,5.8,93,0,0.67,24.97532919,99,0,0.837,0,94,2.24,,0.1,398.96692,76.3
14.1,2005,6.4,5.9,92,0,0.16,179.7147814,99,9,0.834,0,93,2.62,,0.1,2612.13345,76.2
13.7,2004,6.5,6,89,0,0.11,1504.30004,99,16,0.828,0,92,3.1,,0.1,21896.6527,76.4
13.4,2003,6.6,6.1,89,0,0.12,1406.51194,99,24,0.823,0,99,3.9,,0.1,18555.56649,76
13.3,2002,6.7,6.1,95,0,0.13,941.7036868,99,0,0.82,0,99,3.4,,0.1,16846.2198,74.8
13.4,2001,6.8,6.2,19,0,0.47,1078.66244,99,11,0.819,0,99,3.6,,0.1,16468.12886,74.7
13.4,2000,6.8,6.3,16,0,0.37,11.79686108,99,42,0.818,0,99,3.5,,0.1,188.44826,74.4
15,2015,1.9,1.8,137,0,,0,92,0,0.792,1,91,,7177991,0.1,6993.47736,74.5
14.8,2014,1.9,1.9,138,1,12.03,153.1400362,95,0,0.787,1,88,8.44,7223938,0.1,7853.335191,74.3
14.4,2013,1.9,1.9,14,1,12.06,149.659879,95,14,0.781,1,95,7.93,7265115,0.1,7674.86559,74.1
14.3,2012,1.9,1.9,139,1,10.99,851.450672,95,1,0.778,1,95,7.11,735888,0.1,7378.25539,73.9
14.2,2011,2,2,144,1,10.67,875.1495189,96,157,0.775,1,95,6.88,7348328,0.1,7813.83499,73.7
13.9,2010,2,2,147,1,10.8,766.4454884,95,22004,0.77,1,94,7.24,7395599,0.1,6843.263289,73.4
13.8,2009,2,2.1,152,1,10.93,661.5144334,96,2249,0.768,1,94,6.78,7444443,0.1,6955.987733,73.2
13.8,2008,2.1,2.1,155,1,10.98,107.9826127,96,1,0.761,1,96,6.61,7492561,0.1,7296.122479,72.9
13.5,2007,2.1,2.2,157,1,10.89,591.5100978,95,1,0.755,1,95,6.41,7545338,0.1,5932.899677,72.6
13.5,2006,2.2,2.2,161,1,10.39,508.6304588,96,1,0.75,1,96,6.67,76122,0.1,4513.13628,72.2
13.5,2005,2.2,2.3,16,1,10.48,456.3404657,96,3,0.745,1,97,7.8,7658972,0.1,3893.68998,72.1
13.3,2004,2.3,2.3,157,1,10.96,384.1473028,94,0,0.738,1,94,7.9,771686,0.1,3381.57837,72.2
12.9,2003,2.3,2.4,155,1,11.19,32.38616103,96,0,0.729,1,96,7.43,7775327,0.1,271.46824,72
12.9,2002,2.4,2.4,157,1,10.2,33.26778134,88,0,0.723,1,94,7.41,7837161,0.1,287.534843,71.8
12.9,2001,2.4,2.5,16,1,10.72,25.06262895,93,8,0.713,1,94,7.23,89142,0.1,1764.97387,71.6
12.9,2000,2.5,2.5,163,1,9.69,15.2357274,94,46,0.709,1,94,6.7,817172,0.1,169.28586,71.1
7.7,2015,8,7.5,26,38,,0,91,99,0.399,61,91,,1811624,0.6,615.592225,59.9
7.7,2014,8.2,7.7,268,39,0.01,8.386339501,91,343,0.398,63,91,4.96,17585977,0.6,75.1464113,59.3
7.5,2013,8.4,7.9,27,40,4.64,88.97040214,88,375,0.392,66,89,5.91,1772723,0.7,699.452847,59
7.2,2012,8.6,8.1,271,41,4.75,78.76987363,9,7362,0.384,68,9,5.33,16571216,0.8,673.8227,58.6
6.7,2011,8.8,8.4,275,42,4.51,85.55592906,91,860,0.377,71,9,5.17,168194,0.9,666.842783,58.1
6.3,2010,9,8.6,279,43,4.55,90.46018236,91,2511,0.365,74,9,7.17,1565217,1,575.4464527,57.5
5.9,2009,9.3,8.8,283,44,4.55,81.14304705,92,54118,0.356,77,91,7.41,1514199,1.1,552.7455521,56.9
5.4,2008,9.5,9.1,288,45,4.5,107.7988339,93,395,0.345,80,92,6.77,14689726,1.5,569.7612784,56.1
4.9,2007,9.8,9.3,293,46,4.58,73.92730583,89,12,0.334,83,93,6.63,1425221,1.7,475.11122,55.3
4.7,2006,1,9.6,32,47,4.73,64.24025208,76,125,0.325,86,94,6.58,13829177,2,422.6332374,54.3
4.3,2005,1.3,9.8,313,48,4.88,8.769989329,,253,0,89,94,6.87,1342193,2.3,46.998871,53.3
3.9,2004,1.5,1.1,323,49,4.54,56.96108089,,77,0,91,83,6.45,133569,2.5,371.323865,52.4
3.8,2003,1.7,1.3,332,49,4.58,41.60951275,,2946,0,92,83,5.61,12654621,2.9,332.344351,51.6
3.6,2002,11,1.6,338,49,4.53,3.195566831,,1744,0,93,69,5.26,122931,3.2,26.7635413,51
3.5,2001,11.2,1.8,344,48,4.56,23.1016899,,4174,0,93,62,4.85,11944587,3.6,235.4912324,56
3.4,2000,11.4,11.1,348,48,3.71,19.83929597,,6074,0,92,45,5.6,1167942,4,226.4759814,51
10.6,2015,7.3,7.2,288,21,,0,94,9,0.406,31,94,,119927,0.7,33.681223,59.6
10.6,2014,7.4,7.3,297,22,0.01,41.25159038,95,0,0.404,32,95,7.54,989179,0.7,312.7489794,59.1
10.5,2013,7.4,7.4,33,22,0.01,40.15128458,96,0,0.398,32,96,8.3,96186,1,282.7555252,58.6
10.3,2012,7.5,7.5,312,22,0.01,38.73170505,96,49,0.393,33,96,8.21,931971,1.2,265.285651,58
9.9,2011,7.6,7.6,321,22,4.16,3.595980333,96,129,0.385,33,95,8.58,94358,1.5,26.479973,57.4
9.3,2010,7.7,7.7,33,23,4.16,31.14187566,96,495,0.361,34,94,8.82,876693,1.9,231.1943256,56.8
8.6,2009,7.8,7.8,338,23,4.05,2.030494673,94,305,0.336,34,96,6.96,848931,2.4,24.944652,56.2
7.9,2008,7.9,7.9,35,23,4.33,15.99415192,92,173,0.319,35,89,7.86,8212264,2.9,196.2472628,55.3
7.2,2007,8,8,355,24,4.54,1.72659515,99,43,0.309,36,93,1.3,7939573,3.4,17.79995,54.8
5.9,2006,8.1,8.2,361,24,4.5,21.24915339,92,784,0.29,36,88,11.49,7675338,3.8,165.8794176,54.1
5.6,2005,8.2,8.3,369,24,5.54,1.747440948,87,0,0.286,37,82,9.84,7423289,4.3,15.57434,53.4
5.2,2004,8.4,8.4,378,24,5.72,11.22655347,83,2,0.279,38,76,7.1,7182451,4.8,127.4296648,52.6
4.7,2003,8.5,8.5,387,24,5.84,6.545263634,,224,0.276,38,75,5.25,6953113,5.1,112.849373,51.9
4.4,2002,8.7,8.7,387,24,5.98,9.660010196,,1016,0.268,39,74,5.15,6741569,5.2,122.4335893,51.5
4.5,2001,8.8,8.8,385,25,6.09,10.61917585,,0,0.268,40,72,4.96,6555829,5.3,133.7427689,51.3
4.5,2000,9,8.9,386,25,6.61,9.696689164,,18363,0.268,41,71,4.98,6476,5.2,135.9984455,58
,2015,5.5,5.5,397,57,,0,83,65,,79,81,,,1.9,,53.3
,2014,5.6,5.6,47,58,0.01,0,76,50,,80,76,5.72,,2,,52.8
,2013,5.8,5.7,412,59,3.15,0,8,48,,81,79,5.81,,2.4,,52.3
,2012,5.9,5.9,415,59,3.24,0,82,137,,82,83,6.14,,2.9,,52
,2011,6.1,6,419,60,3.13,0,62,628,,83,58,6.42,,3.3,,51.7
,2010,6.3,6.2,417,60,3.15,0,85,441,,84,81,6.32,,3.3,,51.5
,2009,6.5,6.4,426,60,2.92,0,81,183,,84,77,6.41,,3.7,,51
,2008,6.6,6.6,437,60,2.69,0,74,12,,85,58,6.21,,4.1,,54
,2007,6.8,6.7,443,61,2.58,0,76,5,,87,75,6.35,,5.3,,49.9
,2006,7,6.9,452,62,2.65,0,77,11,,89,76,5.87,,5.8,,49.4
,2005,7.2,7.1,466,63,3.11,0,76,115,,90,87,5.39,,6.1,,48.7
,2004,7.3,7.3,472,64,3.08,0,67,3466,,91,76,5.24,,6.5,,48.2
,2003,7.5,7.5,473,64,3.12,0,63,4770,,92,68,4.65,,6.7,,48
,2002,7.7,7.7,473,65,3.13,0,48,5882,,93,7,4.47,,6.9,,47.7
,2001,7.9,7.9,467,65,3.15,0,1,5790,,94,7,4.85,,7,,47.8
,2000,8.1,8.1,461,67,3.45,0,,5729,,95,66,6,,7.1,,47.9
13.5,2015,6.6,6.6,114,0,,0,96,0,0.646,0,93,,532913,0.2,2954.119467,73.3
13.5,2014,6.8,6.7,117,0,0.01,414.0242418,97,0,0.643,0,95,4.76,526437,0.2,3529.61843,73
13.6,2013,6.9,6.9,12,0,0.01,325.6298627,94,0,0.643,0,93,4.29,5216,0.2,3558.796314,72.8
13.2,2012,7.1,7.1,121,0,0.01,33.55888998,94,0,0.636,0,94,4.61,513979,0.3,348.482762,72.7
13.1,2011,7.3,7.2,122,0,5.07,4.409153436,9,0,0.632,0,9,4.6,5867,0.3,367.429453,72.6
12.7,2010,7.4,7.4,123,0,4.75,286.8907303,98,0,0.627,0,99,4.83,52384,0.4,3312.825985,72.5
12.4,2009,7.6,7.6,124,0,4.45,339.9777364,98,0,0.621,0,99,4.24,496963,0.4,3444.5566,72.4
12.2,2008,7.8,7.8,124,0,4.16,360.6208825,98,0,0.615,0,99,3.96,491723,0.4,3638.95946,72.4
11.9,2007,8.1,8,126,0,5.28,345.463714,96,0,0.602,0,98,4.3,486438,0.6,3112.285712,72.3
11.9,2006,8.3,8.3,129,0,4.25,26.45133197,95,0,0.596,0,97,5.11,48795,0.6,234.28992,72.1
11.2,2005,8.5,8.5,134,0,4.26,3.349816965,93,0,0.582,0,95,4.86,474567,0.8,248.13459,71.8
11.1,2004,8.7,8.7,14,0,4.19,240.139715,91,0,0.574,0,94,5.6,467664,0.8,1976.45856,71.4
11.3,2003,8.9,8.9,144,0,4.16,209.0865,66,0,0.572,0,93,5,46147,0.9,1768.92132,71.1
11.3,2002,9.2,9.1,148,0,3.82,155.2072669,4,0,0.569,0,92,5.17,45216,0.8,1373.515636,77
11,2001,9.4,9.3,152,0,3.81,150.7434862,,0,0.562,0,91,5.19,443716,0.8,1268.884564,73
11.3,2000,9.6,9.5,155,0,3.49,122.5744699,,2,0,0,9,4.81,43579,0.8,1239.377855,69.9
10.9,2015,1.9,1.9,174,10,,0,89,0,0.558,12,87,,15517635,0.2,1163.18977,68.7
10.9,2014,1.9,11,179,11,0.01,12.17952064,88,0,0.553,12,87,5.68,152779,0.2,198.687123,68.3
10.8,2013,11,11.1,183,11,0.01,8.758214538,83,0,0.546,13,66,5.93,1522692,0.2,128.419568,67.8
10.7,2012,11,11.2,186,12,0.01,6.914723983,86,15,0.54,14,84,6.24,14776866,0.3,95.244132,67.4
10.7,2011,11,11.2,19,13,2.12,60.18591771,88,722,0.533,15,87,5.64,14537886,0.3,882.491462,67
10.6,2010,11,11.3,192,14,2.2,56.88416481,89,1156,0.519,16,88,5.95,143874,0.5,785.6928841,66.6
